protocol_id,pmcid,status,domain,xml_path,has_xml,has_body,has_methods,why_not
Bio-protocol-939,PMC8238842,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC8238842.xml,y,n,n,no_body
Bio-protocol-944,PMC7904182,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC7904182.xml,y,y,y,
Bio-protocol-947,PMC7840919,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7840919.xml,y,y,y,
Bio-protocol-945,PMC7758626,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC7758626.xml,y,y,y,
Bio-protocol-948,PMC7816122,low_conf,Histology Techniques,data/gold/pmc_jats/PMC7816122.xml,y,y,y,
Bio-protocol-950,PMC7608151,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7608151.xml,y,n,n,no_body
Bio-protocol-955,PMC7844030,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7844030.xml,y,y,y,
Bio-protocol-956,PMC7793867,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC7793867.xml,y,y,y,
Bio-protocol-957,PMC7445258,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7445258.xml,y,y,y,
Bio-protocol-959,PMC7592914,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC7592914.xml,y,y,y,
Bio-protocol-958,PMC7371701,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC7371701.xml,y,y,y,
Bio-protocol-960,PMC8397232,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC8397232.xml,y,n,n,no_body
Bio-protocol-963,PMC6218232,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC6218232.xml,y,n,n,no_body
Bio-protocol-964,PMC5520850,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC5520850.xml,y,y,y,
Bio-protocol-966,PMC7692394,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7692394.xml,y,y,y,
Bio-protocol-969,PMC8601393,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC8601393.xml,y,n,n,no_body
Bio-protocol-972,PMC7488867,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC7488867.xml,y,y,y,
Bio-protocol-975,PMC7309296,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7309296.xml,y,n,n,no_body
Bio-protocol-973,PMC6727743,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC6727743.xml,y,y,y,
Bio-protocol-974,PMC7723950,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7723950.xml,y,n,n,no_body
Bio-protocol-976,PMC7515735,low_conf,Structural Biology Techniques,data/gold/pmc_jats/PMC7515735.xml,y,y,y,
Bio-protocol-977,PMC7723075,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7723075.xml,y,n,n,no_body
Bio-protocol-980,PMC7685759,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC7685759.xml,y,n,n,no_body
Bio-protocol-981,PMC7897558,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7897558.xml,y,y,y,
Bio-protocol-984,PMC7822148,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7822148.xml,y,n,n,no_body
Bio-protocol-985,PMC7502544,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC7502544.xml,y,n,n,no_body
Bio-protocol-986,PMC6351534,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6351534.xml,y,y,y,
Bio-protocol-987,PMC7738668,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7738668.xml,y,y,y,
Bio-protocol-989,PMC7443885,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7443885.xml,y,n,n,no_body
Bio-protocol-998,PMC7205610,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7205610.xml,y,y,y,
Bio-protocol-1001,PMC7419718,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7419718.xml,y,y,y,
Bio-protocol-995,PMC7413394,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7413394.xml,y,y,y,
Bio-protocol-1000,PMC7334032,low_conf,Synthetic Biology & Bioengineering,data/gold/pmc_jats/PMC7334032.xml,y,y,y,
Bio-protocol-1002,PMC7393111,low_conf,Structural Biology Techniques,data/gold/pmc_jats/PMC7393111.xml,y,y,y,
Bio-protocol-1003,PMC7498346,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC7498346.xml,y,y,y,
Bio-protocol-1007,PMC7657561,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC7657561.xml,y,y,y,
Bio-protocol-1005,PMC7822137,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7822137.xml,y,n,n,no_body
Bio-protocol-1009,PMC5927716,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC5927716.xml,y,y,y,
Bio-protocol-1010,PMC7360933,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7360933.xml,y,y,y,
Bio-protocol-1012,PMC7106853,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7106853.xml,y,y,y,
Bio-protocol-1013,PMC7137397,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7137397.xml,y,y,y,
Bio-protocol-1015,PMC7387336,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7387336.xml,y,y,y,
Bio-protocol-1022,PMC7656261,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7656261.xml,y,y,y,
Bio-protocol-1018,PMC6049512,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC6049512.xml,y,y,y,
Bio-protocol-1023,PMC7116741,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7116741.xml,y,y,y,
Bio-protocol-1029,PMC7590250,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC7590250.xml,y,n,n,no_body
Bio-protocol-1035,PMC8351040,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC8351040.xml,y,n,n,no_body
Bio-protocol-1034,PMC6735932,low_conf,Structural Biology Techniques,data/gold/pmc_jats/PMC6735932.xml,y,y,y,
Bio-protocol-1037,PMC7385628,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7385628.xml,y,y,y,
Bio-protocol-1038,PMC7844027,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7844027.xml,y,y,y,
Bio-protocol-1039,PMC7544234,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7544234.xml,y,y,y,
Bio-protocol-1043,PMC5397146,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC5397146.xml,y,y,y,
Bio-protocol-1044,PMC7332982,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7332982.xml,y,y,y,
Bio-protocol-1046,PMC7144284,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7144284.xml,y,n,n,no_body
Bio-protocol-1047,PMC7224221,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7224221.xml,y,y,y,
Bio-protocol-1048,PMC7877767,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7877767.xml,y,y,y,
Bio-protocol-1050,PMC7453538,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7453538.xml,y,y,y,
Bio-protocol-1054,PMC8035636,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC8035636.xml,y,y,y,
Bio-protocol-1055,PMC7043043,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7043043.xml,y,y,y,
Bio-protocol-1059,PMC6602282,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6602282.xml,y,y,y,
Bio-protocol-1060,PMC7280304,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7280304.xml,y,y,y,
Bio-protocol-1063,PMC7152769,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC7152769.xml,y,n,n,no_body
Bio-protocol-1067,PMC6765136,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC6765136.xml,y,y,y,
Bio-protocol-1068,PMC7252677,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7252677.xml,y,y,y,
Bio-protocol-1071,PMC7184762,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7184762.xml,y,y,y,
Bio-protocol-1073,PMC7410045,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7410045.xml,y,n,n,no_body
Bio-protocol-1074,PMC7412830,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7412830.xml,y,y,y,
Bio-protocol-1084,PMC7403431,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC7403431.xml,y,y,y,
Bio-protocol-1086,PMC7426174,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7426174.xml,y,y,y,
Bio-protocol-1091,PMC7438013,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC7438013.xml,y,y,y,
Bio-protocol-1095,PMC7756517,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC7756517.xml,y,y,y,
Bio-protocol-1107,PMC7322875,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC7322875.xml,y,y,y,
Bio-protocol-1111,PMC7189520,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC7189520.xml,y,y,y,
Bio-protocol-1109,PMC7229851,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7229851.xml,y,y,y,
Bio-protocol-1114,PMC7300192,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC7300192.xml,y,y,y,
Bio-protocol-1120,PMC7156742,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC7156742.xml,y,y,y,
Bio-protocol-1123,PMC8601393,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC8601393.xml,y,n,n,no_body
Bio-protocol-1122,PMC7855473,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7855473.xml,y,n,n,no_body
Bio-protocol-1126,PMC7454965,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7454965.xml,y,y,y,
Bio-protocol-1130,PMC7116525,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7116525.xml,y,n,n,no_body
Bio-protocol-1131,PMC7315123,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7315123.xml,y,y,y,
Bio-protocol-1132,PMC7543508,low_conf,Bioinformatics Methods,data/gold/pmc_jats/PMC7543508.xml,y,y,y,
Bio-protocol-1135,PMC7098375,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7098375.xml,y,y,y,
Bio-protocol-1136,PMC7015794,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7015794.xml,y,n,n,no_body
Bio-protocol-1137,PMC5777542,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5777542.xml,y,y,y,
Bio-protocol-1138,PMC7218287,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7218287.xml,y,y,y,
Bio-protocol-1142,PMC7334845,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC7334845.xml,y,y,y,
Bio-protocol-1146,PMC7167289,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7167289.xml,y,y,y,
Bio-protocol-1160,PMC6995270,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC6995270.xml,y,y,y,
Bio-protocol-1162,PMC7299768,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC7299768.xml,y,n,n,no_body
Bio-protocol-1164,PMC7426255,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7426255.xml,y,y,y,
Bio-protocol-1168,PMC7580631,low_conf,Synthetic Biology & Bioengineering,data/gold/pmc_jats/PMC7580631.xml,y,y,y,
Bio-protocol-1174,PMC6900251,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC6900251.xml,y,y,y,
Bio-protocol-1176,PMC7472077,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7472077.xml,y,y,y,
Bio-protocol-1181,PMC7231574,low_conf,Structural Biology Techniques,data/gold/pmc_jats/PMC7231574.xml,y,n,n,no_body
Bio-protocol-1182,PMC6637891,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6637891.xml,y,y,y,
Bio-protocol-1186,PMC6526706,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC6526706.xml,y,n,n,no_body
Bio-protocol-1183,PMC7891870,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC7891870.xml,y,y,y,
Bio-protocol-1185,PMC7528653,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7528653.xml,y,y,y,
Bio-protocol-1188,PMC6817725,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC6817725.xml,y,y,y,
Bio-protocol-1194,PMC6918740,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC6918740.xml,y,y,y,
Bio-protocol-1196,PMC7515698,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7515698.xml,y,y,y,
Bio-protocol-1197,PMC7505846,low_conf,Unclassified: Single-Molecule Proteomics,data/gold/pmc_jats/PMC7505846.xml,y,y,y,
Bio-protocol-1198,PMC7224574,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7224574.xml,y,y,y,
Bio-protocol-1204,PMC7378400,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC7378400.xml,y,y,n,no_methods
Bio-protocol-1208,PMC5773612,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5773612.xml,y,y,y,
Bio-protocol-1213,PMC7736827,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC7736827.xml,y,y,y,
Bio-protocol-1214,PMC7090339,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7090339.xml,y,y,y,
Bio-protocol-1215,PMC7179253,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7179253.xml,y,y,y,
Bio-protocol-1218,PMC7099817,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7099817.xml,y,y,y,
Bio-protocol-1217,PMC7220856,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7220856.xml,y,y,y,
Bio-protocol-1223,PMC7224221,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7224221.xml,y,y,y,
Bio-protocol-1224,PMC6890777,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC6890777.xml,y,y,y,
Bio-protocol-1230,PMC7249671,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7249671.xml,y,y,y,
Bio-protocol-1231,PMC6635848,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC6635848.xml,y,n,n,no_body
Bio-protocol-1236,PMC7168214,low_conf,Toxicology & Safety Testing,data/gold/pmc_jats/PMC7168214.xml,y,y,y,
Bio-protocol-1238,PMC6819513,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6819513.xml,y,y,y,
Bio-protocol-1239,PMC7429906,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7429906.xml,y,y,y,
Bio-protocol-1248,PMC7160884,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC7160884.xml,y,y,y,
Bio-protocol-1251,PMC6324744,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC6324744.xml,y,y,y,
Bio-protocol-1250,PMC6372003,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC6372003.xml,y,y,y,
Bio-protocol-1256,PMC8570765,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC8570765.xml,y,n,n,no_body
Bio-protocol-1259,PMC4757471,low_conf,Histology Techniques,data/gold/pmc_jats/PMC4757471.xml,y,y,y,
Bio-protocol-1261,PMC7132281,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7132281.xml,y,y,y,
Bio-protocol-1262,PMC7220957,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7220957.xml,y,y,y,
Bio-protocol-1266,PMC7093396,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7093396.xml,y,y,y,
Bio-protocol-1269,PMC7343183,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC7343183.xml,y,y,y,
Bio-protocol-1268,PMC6720005,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC6720005.xml,y,y,y,
Bio-protocol-1267,PMC6997700,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC6997700.xml,y,n,n,no_body
Bio-protocol-1271,PMC7000363,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7000363.xml,y,y,y,
Bio-protocol-1276,PMC5947712,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC5947712.xml,y,y,n,no_methods
Bio-protocol-1277,PMC5830990,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5830990.xml,y,y,y,
Bio-protocol-1278,PMC7310948,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7310948.xml,y,y,n,no_methods
Bio-protocol-1284,PMC6736724,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC6736724.xml,y,n,n,no_body
Bio-protocol-1286,PMC7013232,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC7013232.xml,y,y,y,
Bio-protocol-1288,PMC6158489,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC6158489.xml,y,y,y,
Bio-protocol-1294,PMC4742980,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4742980.xml,y,y,y,
Bio-protocol-1295,PMC6987254,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC6987254.xml,y,y,y,
Bio-protocol-1297,PMC6794480,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC6794480.xml,y,y,y,
Bio-protocol-1296,PMC6794480,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6794480.xml,y,y,y,
Bio-protocol-1304,PMC7031253,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7031253.xml,y,y,y,
Bio-protocol-1307,PMC7253610,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7253610.xml,y,n,n,no_body
Bio-protocol-1306,PMC7065821,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7065821.xml,y,y,y,
Bio-protocol-1311,PMC7048311,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7048311.xml,y,y,y,
Bio-protocol-1312,PMC7294788,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7294788.xml,y,y,y,
Bio-protocol-1313,PMC6117327,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC6117327.xml,y,y,y,
Bio-protocol-1319,PMC6881698,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6881698.xml,y,y,y,
Bio-protocol-1318,PMC6382887,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6382887.xml,y,y,y,
Bio-protocol-1324,PMC7075891,low_conf,Structural Biology Techniques,data/gold/pmc_jats/PMC7075891.xml,y,y,y,
Bio-protocol-1327,PMC7144851,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7144851.xml,y,y,y,
Bio-protocol-1326,PMC6946797,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC6946797.xml,y,y,y,
Bio-protocol-1328,PMC6994163,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6994163.xml,y,y,y,
Bio-protocol-1330,PMC5795452,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC5795452.xml,y,y,y,
Bio-protocol-1329,PMC5590498,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC5590498.xml,y,n,n,no_body
Bio-protocol-1333,PMC6898680,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC6898680.xml,y,y,y,
Bio-protocol-1337,PMC6519375,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC6519375.xml,y,y,y,
Bio-protocol-1335,PMC7244574,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7244574.xml,y,y,y,
Bio-protocol-1340,PMC7144985,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC7144985.xml,y,y,y,
Bio-protocol-1342,PMC7385438,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7385438.xml,y,y,y,
Bio-protocol-1349,PMC7721168,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC7721168.xml,y,y,y,
Bio-protocol-1352,PMC6696277,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC6696277.xml,y,y,y,
Bio-protocol-1355,PMC9543026,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC9543026.xml,y,y,y,
Bio-protocol-1356,PMC6132922,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC6132922.xml,y,y,y,
Bio-protocol-1357,PMC7155939,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7155939.xml,y,n,n,no_body
Bio-protocol-1354,PMC7005839,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC7005839.xml,y,y,y,
Bio-protocol-1359,PMC6688959,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC6688959.xml,y,n,n,no_body
Bio-protocol-1358,PMC5585204,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5585204.xml,y,y,y,
Bio-protocol-1360,PMC5862867,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5862867.xml,y,y,y,
Bio-protocol-1371,PMC6554060,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC6554060.xml,y,n,n,no_body
Bio-protocol-1370,PMC6051424,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC6051424.xml,y,y,y,
Bio-protocol-1373,PMC7083845,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7083845.xml,y,y,y,
Bio-protocol-1377,PMC5506065,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC5506065.xml,y,y,y,
Bio-protocol-1372,PMC6954424,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC6954424.xml,y,y,y,
Bio-protocol-1374,PMC7132871,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC7132871.xml,y,y,y,
Bio-protocol-1380,PMC6278034,low_conf,Histology Techniques,data/gold/pmc_jats/PMC6278034.xml,y,y,y,
Bio-protocol-1376,PMC6895695,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC6895695.xml,y,y,y,
Bio-protocol-1389,PMC6684276,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC6684276.xml,y,y,y,
Bio-protocol-1392,PMC6831514,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC6831514.xml,y,y,y,
Bio-protocol-1395,PMC7012810,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC7012810.xml,y,y,y,
Bio-protocol-1397,PMC7547854,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC7547854.xml,y,y,n,no_methods
Bio-protocol-1398,PMC6940367,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC6940367.xml,y,y,y,
Bio-protocol-1401,PMC6851284,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC6851284.xml,y,y,y,
Bio-protocol-1406,PMC5911940,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC5911940.xml,y,n,n,no_body
Bio-protocol-1415,PMC6834254,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC6834254.xml,y,y,y,
Bio-protocol-1419,PMC6841939,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC6841939.xml,y,y,y,
Bio-protocol-1422,PMC6867657,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC6867657.xml,y,y,y,
Bio-protocol-1423,PMC6172631,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC6172631.xml,y,n,n,no_body
Bio-protocol-1424,PMC7202069,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC7202069.xml,y,y,y,
Bio-protocol-1426,PMC5635975,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC5635975.xml,y,n,n,no_body
Bio-protocol-1430,PMC6486545,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC6486545.xml,y,y,y,
Bio-protocol-1434,PMC7212264,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC7212264.xml,y,n,n,no_body
Bio-protocol-1433,PMC7653931,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC7653931.xml,y,y,y,
Bio-protocol-1437,PMC6918744,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC6918744.xml,y,y,y,
Bio-protocol-1436,PMC6954254,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC6954254.xml,y,y,y,
