source,domain,id
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3112
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-955
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1518
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1553
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-765
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1546
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2947
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2050
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3929
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3895
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-477
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-4108
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3844
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1310
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3483
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1021
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3050
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-236
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-323
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3223
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-907
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2709
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1544
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2908
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2937
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3819
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1320
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2538
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-373
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1580
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-579
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2455
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2076
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3304
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-222
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3684
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1175
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2827
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1505
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3867
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1532
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-455
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1589
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-4148
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-4275
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1475
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3430
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-973
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-710
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3996
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1492
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-4212
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3185
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-749
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3681
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3418
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-18
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3909
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3705
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1243
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2749
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2033
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-979
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1878
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-4249
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3209
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3011
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3245
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-925
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2592
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-150
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2795
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2258
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1033
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-975
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-441
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-161
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-165
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1907
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2759
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-432
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2499
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3974
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-4318
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3120
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-491
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3345
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-634
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1013
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1068
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-1225
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-3350
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-103
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-531
bio_protocol,Biochemical & Molecular Functional Analysis,Bio-protocol-2953
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9212
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9921
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9305
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2626
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7246
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-4668
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8132
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2005
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8587
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-1566
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-529
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2687
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9342
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8646
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2683
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9936
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8444
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-4514
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6886
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6583
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6900
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9265
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2206
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-4658
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2757
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8224
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8143
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-657
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8195
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8010
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-463
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7243
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8023
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9442
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7614
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-794
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8436
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6258
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6553
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6885
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6791
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7954
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7247
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2266
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-943
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2680
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9239
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8446
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6650
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-353
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9328
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9735
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7244
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7216
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8580
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6381
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9915
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6215
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7933
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7256
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-158
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-1391
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2187
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7009
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-10034
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9821
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2679
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7323
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7210
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2644
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2143
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-339
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6651
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8512
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9009
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-862
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9740
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-4454
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-5326
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2605
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9167
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7924
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-10239
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-4251
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6382
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7869
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8489
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9073
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6564
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9308
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9734
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-10044
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-5687
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-5502
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7404
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8578
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8267
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9592
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6112
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8977
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9819
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8099
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-9081
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-302
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-7001
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8686
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-6156
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-954
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-2939
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-865
protocol_io,Biochemical & Molecular Functional Analysis,Protocol.io-8746
